genre,year,actors,movie_name,directors,id,duration
Horror,2014.0,,ABCs of Death 2,"Álex de la Iglesia,Rodney Ascher,Bill Plympton,Erik Matti,Lancelot Oduwa Imasuen,Kristina Buozyte,Bruno Samper,Sion Sono,Vincenzo Natali,Larry Fessenden,Marcus Dunstan,Julien Maury,Alexandre Bustillo,E.L. Katz,Sylvia Soska,Jen Soska,Aharon Keshales,Navot Papushado,Julian Gilbey,Dennison Ramalho,Jerome Sable,Robert Morgan",858,125 minutes
"Action, Comedy, Drama, Romance",2014.0,"Shahrukh Khan,Deepika Padukone,Abhishek Bachchan,Jackie Shroff,Boman Irani,Sonu Sood",Happy New Year,Farah Khan,859,180 minutes
"Action, Crime, Drama",2014.0,"Justin Chon,Kevin Wu,Harry Shum Jr.,Ray Liotta",Revenge of the Green Dragons,"Andrew Lau Wai-Keung,Andrew Loo",860,94 minutes
Documentary,2014.0,,The Great Invisible,Margaret Brown,861,92 minutes
Drama,2014.0,"Héloise Godet,Kamel Abdeli,Richard Chevallier,Zoé Bruneau,Jessica Erickson",Goodbye to Language,Jean-Luc Godard,862,70 minutes
"Drama, Thriller",2014.0,"Nicole Kidman,Colin Firth,Mark Strong,Anne-Marie Duff",Before I Go to Sleep,Rowan Joffe,863,92 minutes
"Adventure, Comedy",2014.0,"Lisa Haas,Jackie Monahan,Margaret Abbott",The Foxy Merkins,Madeleine Olnek,864,81 minutes
"Comedy, Romance",2014.0,"Leighton Meester,Gillian Jacobs,Adam Brody,Gabourey Sidibe,Beth Dover,Abby Elliott,Mark Feuerstein,Kate McKinnon,Greer Grammer",Life Partners,Susanna Fogel,865,93 minutes
"Comedy, Drama, Romance",2014.0,"Leslie Bibb,Thomas Sadoski,Marin Ireland,Michael Stahl-David,Nadia Dajani",Take Care,Liz Tuccillo,866,94 minutes
Suspense,2014.0,"Wes Bentley,Stephen Lang,Aksel Hennie,Jonathan LaPaglia,Stephanie Sigman",Pioneer,Erik Skjoldbjærg,867,111 minutes
Drama,2014.0,"Kristen Stewart,Julianne Moore,Kate Bosworth,Hunter Parrish,Alec Baldwin",Still Alice,"Richard Glatzer,Wash Westmoreland",868,101 minutes
Drama,2014.0,"Jessica Chastain,Colin Farrell,Samantha Morton,Nora McMenamy",Miss Julie,Liv Ullmann,869,129 minutes
Drama,2014.0,"Reese Witherspoon,Laura Dern,Gaby Hoffmann,Thomas Sadoski,W. Earl Brown,Charles Baker,Kevin Rankin,Brian Van Holt,J.D. Evermore",Wild,Jean-Marc Vallée,870,115 minutes
"Drama, Thriller",2014.0,"Nicolas Cage,Anton Yelchin,Alexander Karim,Irène Jacob",Dying of the Light,Paul Schrader,871,94 minutes
"Comedy, Drama, Romance",2014.0,"Emmy Rossum,Justin Long,Eric Winter",Comet,Sam Esmail,872,91 minutes
"Action, Adventure, Drama",2014.0,"Christian Bale,Joel Edgerton,Aaron Paul,Ben Kingsley,Ben Mendelsohn,John Turturro,Sigourney Weaver,Indira Varma,María Valverde,Golshifteh Farahani",Exodus: Gods and Kings,Ridley Scott,873,150 minutes
Horror,2014.0,"Ashley Hinshaw,James Buckley,Denis O'Hare,Amir K,Christa Nicola,Prince Shah,Joseph Beddelem,Garsha Arristos,Omar Benbrahim",The Pyramid,Grégory Levasseur,874,89 minutes
"Crime, Drama, Mystery, Romance",2014.0,"Joaquin Phoenix,Josh Brolin,Owen Wilson,Katherine Waterston,Reese Witherspoon,Benicio Del Toro,Jena Malone,Maya Rudolph,Martin Short,Martin Donovan,Eric Roberts,Michael K. Williams",Inherent Vice,Paul Thomas Anderson,875,148 minutes
Drama,2014.0,"James Franco,Mila Kunis,Jessica Chastain,Zach Braff,Henry Hopper,Bruce Campbell,Vince Jolivette",The Color of Time,"Edna Luise Biesold,Sarah-Violet Bliss,Gabrielle Demeestere,Alexis Gambis,Brooke Goldfinch,Shripriya Mahesh,Pamela Romanowsky,Bruce Thierry Cheung,Tine Thomasen,Virginia Urreiztieta,Omar Zúñiga Hidalgo,Shruti Ganguly",876,73 minutes
Documentary,2014.0,,Remote Area Medical,"Jeff Reichert,Farihah Zaman",877,81 minutes
Thriller,2014.0,"Ryan Reynolds,Scott Speedman,Rosario Dawson,Mireille Enos,Kevin Durand,Alexia Fast,Peyton Kennedy,Bruce Greenwood",The Captive,Atom Egoyan,878,112 minutes
"Crime, Drama",2014.0,"Wes Bentley,Vinessa Shaw,Jason Isaacs,Haley Bennett",After The Fall,Saar Klein,879,110 minutes
Documentary,2014.0,,We Are the Giant,Greg Barker,880,92 minutes
Documentary,2014.0,,Magician: The Astonishing Life and Work of Orson Welles,Chuck Workman,881,94 minutes
Comedy,2014.0,"Paul Schneider,Melanie Lynskey,Audrey P. Scott,Anna Camp,Heather Graham",Goodbye to All That,Angus MacLachlan,882,87 minutes
"Comedy, Drama",2014.0,"Chris Rock,Rosario Dawson,Gabrielle Union,J. B. Smoove,Cedric The Entertainer,Kevin Hart,Adam Sandler,Whoopi Goldberg,Jerry Seinfeld,Hayley Marie Norman,Romany Malco,Tracy Morgan,Sherri Shepherd,Leslie Jones,Ben Vereen,Tom Papa",Top Five,Chris Rock,883,101 minutes
Comedy,2014.0,"Emmanuelle Devos,Mathieu Amalric,Anne Brochet,Joséphine de La Baume,Nelson Delapalme,Laurent Poitrenaux,Julia Roy","If You Don't, I Will",Sophie Fillières,884,102 minutes
"Adventure, Fantasy",2014.0,"Martin Freeman,Ian McKellen,Richard Armitage,Aidan Turner,Orlando Bloom,Evangeline Lilly,John Bell,Dean O'Gorman,Lee Pace,Benedict Cumberbatch,Luke Evans,Cate Blanchett,Hugo Weaving,Christopher Lee,Billy Connolly,Ian Holm,James Nesbitt",The Hobbit: The Battle of the Five Armies,Peter Jackson,885,144 minutes
Drama,2014.0,"Minnie Driver,Gugu Mbatha-Raw,Danny Glover,Jordan Belfi,Nate Parker,Aisha Hinds",Beyond the Lights,Gina Prince-Bythewood,886,116 minutes
"Adventure, Comedy, Family, Fantasy",2014.0,"Ben Stiller,Robin Williams,Rami Malek,Rebel Wilson,Dan Stevens,Owen Wilson,Dick Van Dyke,Rachael Harris,Ben Kingsley,Ricky Gervais,Mickey Rooney,Dan Stevens,Steve Coogan",Night at the Museum: Secret of the Tomb,Shawn Levy,887,97 minutes
Drama,2014.0,"Gael García Bernal,Shohreh Aghdashloo,Jason Jones,Haluk Bilginer,Nasser Faris",Rosewater,Jon Stewart,888,103 minutes
"Drama, Sport",2014.0,"Channing Tatum,Steve Carell,Mark Ruffalo,Anthony Michael Hall,Sienna Miller,Vanessa Redgrave",Foxcatcher,Bennett Miller,889,134 minutes
"Adventure, Animation, Comedy, Family",2014.0,"Tom McGrath,Chris Miller,Christopher Knights,Benedict Cumberbatch,Ken Jeong,Annet Mahendru,Peter Stormare,John Malkovich,Conrad Vernon",Penguins of Madagascar,"Eric Darnell,Simon J. Smith",890,92 minutes
"Drama, History, Thriller, War",2014.0,"Benedict Cumberbatch,Keira Knightley,Mark Strong,Matthew Goode,Rory Kinnear,Charles Dance,Allen Leech,Matthew Beard",The Imitation Game,Morten Tyldum,891,114 minutes
Documentary,2014.0,,The Immortalists,"David Alvarado,Jason Sussberg",892,78 minutes
Comedy,2014.0,"Dana Ivgy,Nelly Tagar,Shani Klein,Heli Twito",Zero Motivation,Talya Lavie,893,100 minutes
"Animation, Documentary",2014.0,,The Kingdom of Dreams and Madness,Mami Sunada,894,118 minutes
"Drama, Horror, Thriller",2014.0,"Essie Davis,Noah Wiseman,Daniel Henshall,Hayley McElhinney,Cathy Adamek,Craig Behenna",The Babadook,Jennifer Kent,895,93 minutes
"Drama, Fantasy, Horror, Thriller",2014.0,"Daniel Radcliffe,Juno Temple,Heather Graham,Sabrina Carpenter,Kelli Garner,David Morse,James Remar,Joe Anderson,Max Minghella,Kathleen Quinlan",Horns,Alexandre Aja,896,120 minutes
"Documentary, Music",2014.0,,Revenge of the Mekons,Joe Angio,897,95 minutes
Documentary,2014.0,,Concerning Violence,Göran Olsson,898,78 minutes
"Crime, Drama, Thriller",2014.0,"Jake Gyllenhaal,Rene Russo,Riz Ahmed,Bill Paxton",Nightcrawler,Dan Gilroy,899,117 minutes
Documentary,2014.0,,National Gallery,Frederick Wiseman,900,180 minutes
Drama,2014.0,"Jan Josef Liefers,Claudia Michelsen,Nadja Uhl,Sebastian Urzendowsky,Götz Schubert,Stephanie Stumph,Udo Schenk",The Tower,Christian Schwochow,901,180 minutes
Science Fiction,2014.0,"Matthew McConaughey,Wes Bentley,Anne Hathaway,Jessica Chastain,Michael Caine,John Lithgow,Topher Grace,Casey Affleck,Mackenzie Foy,Ellen Burstyn,Bill Irwin,Collette Wolfe,David Oyelowo,William Devane",Interstellar,Christopher Nolan,902,169 minutes
Documentary,2014.0,,"On Any Sunday, The Next Chapter",Dana Brown,903,90 minutes
"Drama, Romance",2014.0,"Ghilherme Lobo,Fabio Audi,Selma Egrei,Tess Amorim,Eucir de Souza,Júlio Machado,Naruna Costa",The Way He Looks,Daniel Ribeiro,904,95 minutes
"Comedy, Family, Romance",2014.0,"Shirley MacLaine,Christopher Plummer,Marcia Gay Harden,Scott Bakula,Chris Noth,George Segal,Erika Alexander,James Brolin,Wendell Pierce",Elsa & Fred,Michael Radford,905,94 minutes
"Horror, Thriller",2014.0,"Sarah Snook,Joelle Carter,Mark Webber,David Andrews,Ana de la Reguera,Chris Ellis,Larisa Oleynik",Jessabelle,Kevin Greutert,906,90 minutes
"Action, Crime, Suspense",2014.0,"Elijah Wood,Sasha Grey,Neil Maskell,Nacho Vigalondo,Scott Weinberg",Open Windows,Nacho Vigalondo,907,100 minutes
Comedy,2014.0,"Robin Williams,Lauren Graham,Pierce Gagnon,Wendi McLendon-Covey,Joel McHale,Candice Bergen,Clark Duke,Oliver Platt",A Merry Friggin' Christmas,Tristram Shapeero,908,88 minutes
"Action, Drama",2014.0,"Jun Kunimura,Shinichi Tsutsumi,Fumi Nikaidô,Hiroki Hasegawa,Gen Hoshino",Why Don't You Play in Hell?,Sion Sono,909,129 minutes
Documentary,2014.0,Brandy Burre,Actress,Robert Greene,910,86 minutes
"Action, Animation, Comedy, Family, Science Fiction",2014.0,"Ryan Potter,Scott Adsit,Jamie Chung,Génesis Rodríguez,Damon Wayans, Jr.,T.J. Miller,Alan Tudyk,James Cromwell,Maya Rudolph,Daniel Henney",Big Hero 6,"Don Hall,Chris Williams",911,108 minutes
Drama,2014.0,"Eddie Redmayne,Felicity Jones,David Thewlis,Emily Watson,Simon McBurney,Charlie Cox",The Theory of Everything,James Marsh,912,123 minutes
"Drama, History",2014.0,"Jason Clarke,Diane Kruger,Brit Marling,Wes Bentley",The Better Angels,A.J. Edwards,913,95 minutes
Documentary,2014.0,,21 Years: Richard Linklater,"Michael Dunaway,Tara Wood",914,78 minutes
Family,2014.0,"Kirk Cameron,Bridgette Cameron,Darren Doane",Saving Christmas,Darren Doane,915,80 minutes
Drama,2014.0,"Katie Holmes,James Badge Dale,Callan Mulvey,Mary Kay Place",Miss Meadows,Karen Leigh Hopkins,916,88 minutes
"Action, Horror",2014.0,"Jason Momoa,Lucas Till,John Pyper-Ferguson,Stephen McHattie,Merritt Patterson",Wolves,David Hayter,917,90 minutes
Horror,2014.0,"Alex Essoe,Amanda Fuller,Noah Segan,Fabianne Therese,Pat Healy",Starry Eyes,"Kevin Kolsch,Dennis Widmyer",918,98 minutes
"Crime, Drama, Thriller",2014.0,"Mark Pellegrino,Jon Gries,Jeremy Allen White,William Devane,Logan Huffman,Mackenzie Davis",Bad Turn Worse,"Simon Hawkins,Zeke Hawkins",919,92 minutes
"Comedy, Drama",2014.0,"Maggie Smith,Kevin Kline,Kristin Scott Thomas",My Old Lady,Israel Horovitz,920,104 minutes
Documentary,2014.0,,I Am Eleven,,921,93 minutes
"Comedy, Drama",2014.0,"Emily Browning,Olly Alexander,Hannah Murray",God Help the Girl,Stuart Murdoch,922,111 minutes
Drama,2014.0,,Archaeology of a Woman,,923,94 minutes
"Drama, Fantasy, Romance",2014.0,"Josh Charles,Radha Mitchell,Mathieu Amalric,Clark Johnson",Bird People,Pascale Ferran,924,127 minutes
Horror,2014.0,"Naya Rivera,Catalina Sandino Moreno,Ashley Rickards,Kate Flannery",At the Devil's Door,Nicholas McCarthy,925,91 minutes
Documentary,2014.0,,The Homestretch,"Anne de Mare,Kirsten Kelly",926,90 minutes
Thriller,2014.0,"Idris Elba,Taraji P. Henson,Mark Rhino Smith,Frank Brennan",No Good Deed,Sam Miller,927,84 minutes
"Drama, Family",2014.0,"Morgan Freeman,Ashley Judd,Nathan Gamble,Cozi Zuehlsdorff,Harry Connick Jr.,Kris Kristofferson",Dolphin Tale 2,,928,107 minutes
Drama,2014.0,"James McAvoy,Jessica Chastain,Ciarán Hinds,Bill Hader,Viola Davis,Isabelle Huppert,Jess Weixler,William Hurt",The Disappearance of Eleanor Rigby: Them,Ned Benson,929,122 minutes
"Documentary, Drama, Thriller",2014.0,,The Green Prince,Nadav Schirman,930,95 minutes
"Horror, Thriller",2014.0,"Rose Leslie,Harry Treadaway,Ben Huber,Hanna Brown",Honeymoon,Leigh Janiak,931,87 minutes
"Comedy, Drama",2014.0,"Kristen Wiig,Bill Hader,Luke Wilson,Ty Burrell",The Skeleton Twins,Craig Johnson,932,93 minutes
"Crime, Drama",2014.0,"Tom Hardy,Noomi Rapace,James Gandolfini,John Ortiz,Ann Dowd",The Drop,Michaël R. Roskam,933,106 minutes
Drama,2014.0,"Kang-sheng Lee,Lu Yi-Ching,Chen Shiang-Chyi,Chao-rong Chen,Yang Kuei-mei",Stray Dogs,Tsai Ming-liang,934,138 minutes
Horror,2014.0,"Annabelle Wallis,Ward Horton,Tony Amendola,Alfre Woodard",Annabelle,John R. Leonetti,935,99 minutes
"Horror, Thriller",2014.0,"Dan Stevens,Maika Monroe,Sheila Kelley,Brendan Meyer,Leland Orser,Joel David Moore,Lance Reddick,AJ Bowen",The Guest,Adam Wingard,936,99 minutes
Drama,2014.0,"Reese Witherspoon,Arnold Oceng,Ger Duany,Emmanuel Jal,Corey Stoll,Kuoth Wiel,Sarah Baker",The Good Lie,Philippe Falardeau,937,110 minutes
Thriller,2014.0,"Mathieu Amalric,Léa Drucker",The Blue Room,Mathieu Amalric,938,75 minutes
"Action, Comedy, Horror",2014.0,"Vegar Hoel,Martin Starr,Jocelyn DeBoer,Ingrid Haas,Derek Mears",Dead Snow 2: Red vs. Dead,Tommy Wirkola,939,100 minutes
"Science Fiction, Thriller",2014.0,"Antonio Banderas,Birgitte Hjort Sørensen,Melanie Griffith,Dylan McDermott,Robert Forster,Tim McInnerny,Andy Nyman,David Ryall,Andrew Tiernan,Christa Campbell,Christina Tam,Danny Kirrane,Philip Rosch,Javier Bardem",Autómata,Gabe Ibáñez,940,110 minutes
"Comedy, Drama, Music",2014.0,"James Corden,Alexandra Roach,Julie Walters,Colm Meaney",One Chance,David Frankel,941,103 minutes
Documentary,2014.0,,Evolution of a Criminal,Darius Clark Monroe,942,81 minutes
Drama,2014.0,"Robert Downey Jr.,Robert Duvall,Vera Farmiga,Vincent D'Onofrio,Jeremy Strong,Billy Bob Thornton,David Krumholtz,Emma Tremblay,Dax Shepard,Ken Howard,Leighton Meester,Balthazar Getty,Grace Zabriskie",The Judge,David Dobkin,943,141 minutes
Documentary,2014.0,,The Overnighters,Jesse Moss,944,90 minutes
"Comedy, Family",2014.0,"Steve Carell,Jennifer Garner,Ed Oxenbould,Dylan Minnette,Kerris Dorsey,Bella Thorne,Jennifer Coolidge,Megan Mullally","Alexander and the Terrible, Horrible, No Good, Very Bad Day",Miguel Arteta,945,81 minutes
"Drama, Music",2014.0,"Miles Teller,J.K. Simmons,Paul Reiser,Melissa Benoist,Austin Stowell",Whiplash,Damien Chazelle,946,106 minutes
"Action, Drama, Fantasy, Horror, War",2014.0,"Luke Evans,Sarah Gadon,Dominic Cooper,Art Parkinson,Charles Dance,Diarmaid Murtagh,Paul Kaye,William Houston,Noah Huntley,Ronan Vibert",Dracula Untold,Gary Shore,947,92 minutes
"Crime, Drama, Mystery",2014.0,"Jeremy Renner,Mary Elizabeth Winstead,Robert Patrick,Michael Sheen,Ray Liotta,Michael Kenneth Williams,Rosemarie DeWitt,Paz Vega,Andy Garcia,Barry Pepper,Gil Bellows,Oliver Platt,Richard Schiff,Tim Blake Nelson",Kill the Messenger,Michael Cuesta,948,112 minutes
Drama,2014.0,"Boris Kodjoe,Emayatzy Corinealdi,Katerina Graham,Maria Howell,Sharon Leal,Tasha Smith,Tyson Beckford",Addicted,Bille Woodruff,949,105 minutes
Comedy,2014.0,"Bill Murray,Jaeden Lieberher,Melissa McCarthy,Naomi Watts,Chris O'Dowd,Terrence Howard",St. Vincent,Theodore Melfi,950,103 minutes
Documentary,2014.0,,I Am Ali,Clare Lewins,951,111 minutes
"Drama, History",2014.0,"Niels Arestrup,André Dussollier,Robert Stadlober,Burghart Klaußner,Lucas Prisor",Diplomacy,Volker Schlöndorff,952,88 minutes
Drama,2014.0,"Kristen Stewart,Peyman Moaadi,Lane Garrison,Joseph Julian Soria,John Carroll Lynch",Camp X-Ray,Peter Sattler,953,117 minutes
"Documentary, History",2014.0,,Watchers of the Sky,Edet Belzberg,954,120 minutes
"Drama, Romance",2014.0,"Michelle Monaghan,James Marsden,Liana Liberato,Luke Bracey",The Best of Me,Michael Hoffman,955,117 minutes
"Comedy, Horror, Thriller",2014.0,"Morgana O'Reilly,Rima Te Wiata,Glen-Paul Waru,Cameron Rhodes,Millen Baird",Housebound,Gerard Johnstone,956,109 minutes
"Action, Drama, Science Fiction",2014.0,"Nicholas Hoult,Elle Fanning,Michael Shannon,Kodi Smit-McPhee",Young Ones,Jake Paltrow,957,100 minutes
"Adventure, Animation, Comedy",2014.0,"Diego Luna,Channing Tatum,Zoe Saldana,Christina Applegate,Eugenio Derbez,Cheech Marin,Gabriel Iglesias,Ron Perlman",The Book of Life,Jorge R. Gutierrez,958,95 minutes
"Mystery, Science Fiction, Thriller",2014.0,"Will Poulter,Aml Ameen,Ki Hong Lee,Thomas Sangster,Will Poulter,Dexter Darden,Kaya Scodelario,Chris Sheffield,Joe Adler,Dylan O'Brien,Patricia Clarkson,Jacob Latimore",The Maze Runner,Wes Ball,959,113 minutes
"Action, Drama, War",2014.0,"Brad Pitt,Shia LaBeouf,Logan Lerman,Jon Bernthal,Scott Eastwood,Jason Isaacs,Xavier Samuel,Michael Peña",Fury,David Ayer,960,134 minutes
"Action, Crime, Drama",2014.0,"Liam Neeson,Maurice Compte,David Harbour,Marielle Heller,Annika Peterson,Adam David Thompson,Dan Stevens",A Walk Among the Tombstones,Scott Frank,961,113 minutes
Horror,2014.0,"Michael Parks,Justin Long,Génesis Rodríguez,Haley Joel Osment,Johnny Depp",Tusk,Kevin Smith,962,102 minutes
Comedy,2014.0,"Jason Bateman,Tina Fey,Jane Fonda,Adam Driver,Rose Byrne,Corey Stoll,Kathryn Hahn,Abigail Spencer,Connie Britton,Timothy Olyphant,Dax Shepard,Debra Monk,Abigail Spencer",This Is Where I Leave You,Shawn Levy,963,103 minutes
"Comedy, Romance",2014.0,"Analeigh Tipton,Miles Teller,Jessica Szohr,Leven Rambin,Michael Showalter",Two Night Stand,Max Nichols,964,86 minutes
"Drama, Music, Romance",2014.0,"Alan Powell,Ali Faulkner,Caitlin Nicol-Thomas,Danny Vinson,Kenda Benward,Landon Marshall",The Song,Richard Ramsey,965,116 minutes
"Drama, Fantasy, Science Fiction",2014.0,"Christoph Waltz,David Thewlis,Mélanie Thierry,Lucas Hedges,Matt Damon,Ben Whishaw,Tilda Swinton,Rupert Friend,Peter Stormare",The Zero Theorem,Terry Gilliam,966,107 minutes
Drama,2014.0,"Bill Nighy,Dominic West,Andrew Scott,Paddy Considine,George MacKay,Imelda Staunton",Pride,Matthew Warchus,967,120 minutes
Drama,2014.0,"André Benjamin,Imogen Poots,Hayley Atwell,Burn Gorman,Ruth Negga,Ashley Charles",Jimi: All Is by My Side,John Ridley,968,118 minutes
Drama,2014.0,"Ben Whishaw,Pei-pei Cheng,Peter Bowles,Naomi Christie,Andrew Leung",Lilting,Hong Khaou,969,91 minutes
"Action, Crime, Thriller",2014.0,"James Franco,Kate Hudson,Anna Friel,Tom Wilkinson,Omar Sy,Sam Spruell,Michael Jibson",Good People,Henrik Ruben Genz,970,
Thriller,2014.0,"Viggo Mortensen,Kirsten Dunst,Oscar Isaac",The Two Faces of January,Hossein Amini,971,96 minutes
"Adventure, Animation, Family",2014.0,"Isaac Hempstead Wright,Elle Fanning,Ben Kingsley,Jared Harris,Toni Collette,Nick Frost,Tracy Morgan,Richard Ayoade",The Boxtrolls,"Graham Annable,Anthony Stacchi",972,97 minutes
"Action, Crime, Thriller",2014.0,"Denzel Washington,Chloë Grace Moretz,Marton Csokas,David Harbour,Bill Pullman,Melissa Leo",The Equalizer,Antoine Fuqua,973,131 minutes
"Comedy, Drama",2014.0,"Ansel Elgort,Adam Sandler,Jennifer Garner,Rosemarie DeWitt,Judy Greer,Dean Norris,Emma Thompson,Olivia Crocicchia,Kaitlyn Dever,Elena Kampouris","Men, Women & Children",Jason Reitman,974,119 minutes
"Horror, Thriller",2014.0,"Lara Vosburgh,Morgan McClellan,Colleen McGrann,Christopher Parker,Brian Flaherty",Inner Demons,Seth Grossman,975,85 minutes
Documentary,2014.0,,Time Is Illmatic,One9,976,
"Drama, Mystery, Thriller",2014.0,"Ben Affleck,Rosamund Pike,Carrie Coon,Kim Dickens,Patrick Fugit,Tyler Perry,Neil Patrick Harris,Missi Pyle,Casey Wilson",Gone Girl,David Fincher,977,149 minutes
Animation,2014.0,"Christina Ricci,Rosie Perez,Wayne Brady,David Kaye",The Hero of Color City,Frank Gladstone,978,77 minutes
Documentary,2014.0,,Harmontown,Neil Berkeley,979,101 minutes
Drama,2014.0,"Gethin Anthony,Frederikke Dahl Hansen,Sebastian Armesto,Tamzin Merchant",Copenhagen,Mark Raso,980,98 minutes
Thriller,2014.0,"Joan Allen,Anthony LaPaglia,Kristen Connolly,Stephen Lang",A Good Marriage,Peter Askin,981,
,2014.0,"Édgar Ramírez,María Valverde,Iwan Rheon",The Liberator,Alberto Arvelo Mendoza,982,
"Action, Science Fiction",2014.0,"Nicolas Cage,Lea Thompson,Chad Michael Murray,Nicky Whelan,Jordin Sparks,Martin Klebba,Cassi Thompson",Left Behind,Vic Armstrong,983,105 minutes
Drama,2014.0,,"20,000 Days on Earth","Iain Forsyth,Jane Pollard",984,97 minutes
"Drama, War",2014.0,"Michelle Monaghan,Emmanuelle Chriqui,Pablo Schreiber,Ron Livingston,Freddy Rodríguez,Dash Mihok",Fort Bliss,Claudia Myers,985,116 minutes
Comedy,2014.0,"Kelly Thornton,Fionnula Flanagan,Pat Shortt,Eva Birthistle,David Bendito",Life's a Breeze,Lance Daly,986,83 minutes
"Horror, Science Fiction, Thriller",2014.0,"Sasha Grey,Katie Cassidy,Michelle Trachtenberg,Eliza Dushku,Gina Gershon,Garret Dillahunt,Kunal Nayyar",The Scribbler,John Suits,987,88 minutes
"Comedy, Science Fiction",2014.0,"Patrick Wilson,Liv Tyler,Jerry O'Connell,Marisa Coughlan,Matt Bomer,Kali Rocha",Space Station 76,Jack Plotnick,988,94 minutes
Documentary,2014.0,,A Life in Dirty Movies,Wiktor Ericsson,989,80 minutes
"Adventure, Drama",2014.0,"Mia Wasikowska,Adam Driver,Emma Booth,Jessica Tovey,Rainer Bock,Melanie Zanetti	`",Tracks,John Curran,990,112 minutes
Documentary,2014.0,,Keep On Keepin’ On,Alan Hicks,991,86 minutes
Drama,2014.0,"Simon Pegg,Rosamund Pike,Toni Collette,Stellan Skarsgård,Christopher Plummer,Jean Reno",Hector and the Search for Happiness,Peter Chelsom,992,114 minutes
Documentary,2014.0,,Through a Lens Darkly: Black Photographers and the Emergence of a People,Thomas Allen Harris,993,90 minutes
Drama,2014.0,"Jack O'Connell,Ben Mendelsohn,Rupert Friend",Starred Up,David Mackenzie,994,106 minutes
"Comedy, Drama",2014.0,"Patricia Clarkson,Zachary Booth,Joseph Cross",Last Weekend,,995,94 minutes
"Action, Thriller",2014.0,"Pierce Brosnan,Luke Bracey,Olga Kurylenko,Will Patton,Bill Smitrovich",The November Man,Roger Donaldson,996,108 minutes
"Adventure, Animation, Drama, Fantasy, Science Fiction",2014.0,"Yukiyo Fujii,Shinya Fukumatsu,Masayuki Katô,Nobuhiko Okamoto,Shintarô Oohata",Patema Inverted,Yasuhiro Yoshiura,997,98 minutes
"Mystery, Suspense, Thriller",2014.0,"Klaus Tange,Jean-Michel Vovk,Sylvia Camarda,Sam Louwyck,Anna D'Annunzio",The Strange Color of Your Body's Tears,"Hélène Cattet,Bruno Forzani",998,102 minutes
