"genre","year","actors","movie_name","directors","id","duration"
"Action, Crime, Drama","2013","Saif Ali Khan, Sonakshi Sinha, Vidyut Jamwal","Bullett Raja","Tigmanshu Dhulia",766,"138 min "
"Action, Fantasy","2013","Jamie Atkins, Robert Boyle, Jane March","Jack the Giant Killer","Mark Atkins",767,"87 min "
"Action, Drama, Mystery","2013","Ajith Kumar, Arya, Nayanthara","Arrambam","Vishnuvardhan",768,"157 min "
"Action, Drama, Thriller","2013","Ishrat Ali, Nishant Balgovind, Sayali Bhagat","Rajdhani Express","Ashok Kohli",769,"140 min "
"Action, Romance","2013","Vikram Prabhu, Surabhi, Ganesh Venkatraman","Ivan Veramaathiri","M. Saravanan",770,"150 min "
"Action, Adventure, Fantasy","2013","","Adormidera","Raymond Mizzi",771,"90 min "
"Action, Crime, Drama","2013","Meni Aga, Michel Wakim, Hamzah Saman","Mobster","Brian Eric Johnson",772,"87 min "
"Action, Comedy, Drama","2013","Akshay Kumar, Shiv Pandit, Mithun Chakraborty","Boss","Anthony D'Souza",773,"143 min "
"Action, Drama, Sci-Fi","2013","Joe Estevez, Priscilla Barnes, Reggie Bannister","Disaster Wars: Earthquake vs. Tsunami","David Palmieri",774,"85 min "
"Action, Thriller","2013","Danny Dyer, Vincent Regan, Roxanne McKee","Vendetta","Stephen Reynolds",775,"106 min "
"Action, Comedy","2013","Safak Sezer, Serkan Sengul, Melisa Pamuk","G.D.O. BlackCat","Murat Aslan",776,"97 min "
"Action, Horror, Thriller","2013","Jay Dobyns, Paul Ferm, Andrew Ferrick","Krampus: The Christmas Devil","Jason Hull",777,"82 min "
"Action, Crime, Drama","2013","","Avenged","Donovan Marsh",778,"96 min "
"Action, Crime, Drama","2013","Denis Shvedov, Yuriy Bykov, Irina Nizina","The Major","Yuriy Bykov",779,"99 min "
"Action, Crime, Drama","2013","Jackie Chan, Ye Liu, Tian Jing","Police Story: Lockdown","Sheng Ding",780,"110 min "
"Action, Crime, Sport","2013","Jane McGrath, Killian Scott, Dermot Murphy","Black Ice","Johnny Gogan",781,"100 min "
"Action, Crime","2013","Steven Seagal, Ving Rhames, Danny Trejo","Force of Execution","Keoni Waxman",782,"99 min "
"Action","2013","Karthi, Anushka Shetty, Santhanam","Alex Pandian","Suraj",783,"135 min "
"Action, Comedy","2013","Shahid Kapoor, Ileana, Padmini Kolhapure","Phata Poster Nikhla Hero","Rajkumar Santoshi",784,"146 min "
"Action, Drama, Thriller","2013","Vijay, Amala Paul, Santhanam","Thalaivaa","Vijay",785,"182 min "
"Action, Comedy, Romance","2013","Zakir Hussain, Nasser, Vivek Oberoi","Jayantabhai Ki Luv Story","Vinnil Markan",786,"130 min "
"Action, Horror, Sci-Fi","2013","Alexander Mendeluk, Kate Nauta, Benjamin Easterday","Avalanche Sharks","Scott Wheeler",787,"82 min "
"Action, Crime, Drama","2013","Jung-jae Lee, Min-sik Choi, Jeong-min Hwang","New World","Hoon-jung Park",788,"134 min "
"Action, Horror, Mystery","2013","Jonathan Rosenthal, Adrian Voo, Bo Linton","Seventy-Nine","Filip Maciejewicz",789,"82 min "
"Action, Crime, Thriller","2013","Michal Zebrowski, Daniel Olbrychski, Andrzej Seweryn","The Vulture","Eugeniusz Korin",790,"133 min "
"Action, Thriller","2013","Tom Benedict Knight, Kye Loren, Neil Alexander Smith","Underbelly","Kye Loren",791,"100 min "
"Action, Drama","2013","Scott Adkins, Kacey Barnfield, Joey Ansah","Green Street 3: Never Back Down","James Nunn",792,"93 min "
"Action, Drama, War","2013","John Baxter, Julian Benson, Gus Bowering","G.I. Joe: Deception","Scotty Whitehurst",793,"161 min "
"Action, Comedy, History","2013","Nathan Faudree, Al Marshall, Caly Givens","King Lee","Jonathan Case",794,"96 min "
"Action, Sci-Fi","2013","Jesse McCartney, Hannah Hodson, Alice Kremelberg","Campus Code","Cathy Scorsese",795,"110 min "
"Action, Comedy, Mystery","2013","Jet Li, Zhang Wen, Shi Shi Liu","Badges of Fury","Tsz Ming Wong",796,"98 min "
"Action, Sci-Fi","2013","Casey Dubois, Iain Belcher, Andrea Brooks","Independence Daysaster","W.D. Hogan",797,"90 min "
"Action, Thriller","2013","Sergey Puskepalis, Anatoliy Belyy, Svetlana Khodchenkova","Metro","Anton Megerdichev",798,"133 min "
"Action, Adventure, Comedy","2013","Ella Celina Bowen, Jessamyn Arnstein, James Castle Stevens","The Hit Girl","James A. Ward",799,"86 min "
"Action","2013","Vidyut Jamwal, Pooja Chopra, Jaideep Ahlawat","Commando","Dilip Ghosh",800,"174 min "
"Action, Crime, Thriller","2013","Michael Beach, Anna Silk, Guy Garner","Assassins Tale","Arthur Louis Fuller",801,"92 min "
"Action, Horror","2013","Lawrence Anthony, Jerry L. Buxbaum, Jamin Watson","Devils of War","Eli Dorsey",802,"74 min "
"Action, Sci-Fi","2013","Brian Krause, Anne McDaniels, Steven Helmkamp","Poseidon Rex","Mark L. Lester",803,"81 min "
"Action, Crime, Drama","2013","Piolo Pascual, Gerald Anderson, Joel Torre","On the Job","Erik Matti",804,"121 min "
"Action, Comedy, Thriller","2013","Marc Anthony Samuel, Brian McArdle, Shang Abrams","Hot Guys with Guns","Doug Spearman",805,"105 min "
"Action, Adventure, Sci-Fi","2013","Kenji Ebisawa, Sanae Hitomi, Ayumi Kinoshita","Travelers","Koichi Sakamoto",806,"83 min "
"Action, Comedy","2013","Myles McLane, Emerald Robinson, Roger Payano","Hit Team","Mark Newton",807,"96 min "
"Action","2013","Adam Beach, Leah Gibson, Bill Lake","Crook","Adrian Langley",808,"92 min "
"Action","2013","Mitsuki Koga, Yoshiyuki Yamaguchi, Masanori Mimoto","Bushido Man","Takanori Tsujimoto",809,"88 min "
"Action, Drama, Horror","2013","Anthony Chan, Siu-Ho Chin, Fat Chung","Rigor Mortis","Juno Mak",810,"103 min "
"Action, Thriller","2013","Dileepan, Anjali, Saranya Ponvannan","Vathikuchi","Kinslin",811,"135 min "
"Action, Drama, Sci-Fi","2013","Haruna Isaoka, Sou Sato, Nana Seino","Ku_on","Takayuki Hatamura",812,"78 min "
"Action, Fantasy, Horror","2013","Feth Greenwood, Vivien Vilela, Lee Bennett","Knight of the Dead","Mark Atkins",813,"82 min "
"Action, Drama, Thriller","2013","Arjun Kapoor, Sasha Aagha, Prithviraj Sukumaran","Aurangzeb","Atul Sabharwal",814,"137 min "
"Action, Comedy, Drama","2013","","Rangeelay","Navaniat Singh",815,"129 min "
"Action","2013","Jon Foo, Falk Hentschel, Vinnie Jones","Extraction","Tony Giglio",816,"106 min "
"Action","2013","David A.R. White, Brian Bosworth, Andrea Logan White","Revelation Road 2: The Sea of Glass and Fire","Gabriel Sabloff",817,"90 min "
"Action","2013","Ray O'Neill, Michael Madsen, Joanna Pacula","ICE Agent","Ray O'Neill",818,"93 min "
"Action","2013","Ray O'Neill, Michael Madsen, Joanna Pacula","ICE Agent","Ray O'Neill",819,"93 min "
"Action","2013","Jeong-min Hwang, Woong-in Jeong, Yo-won Lee","Fists of Legend","Woo-Suk Kang",820,"154 min "
"Action, Western","2013","Patrick Louis Ah-Wong, Kevin Brassard, Debra Cassano","Injun","Bob Cook",821,"93 min "
"Action, Crime, Drama","2013","Marco Antonio Alvarez, Dennis Ruel, O.G. Dave Rivera","American Brawler","Jose Montesinos",822,"91 min "
"Action, Comedy, Drama","2013","Phoenix James, Jeana Adu, Virginie Alix","Love Freely But Pay for Sex","Phoenix James",823,"60 min "
"Action, Thriller","2013","Alyssa Belen, Blake Pichon, Dustin Reeves","Degenerates","Carlos Suarez",824,"105 min "
"Action, Drama, History","2013","Nargis Fakhri, John Abraham, Rashi Khanna","Madras Cafe","Shoojit Sircar",825,"130 min "
"Action, Crime, Drama","2013","Goon Chung Wong, Kay Tse, Teddy Robin Kwan","Moot yat paai dui","Ho Hong",826,"90 min "
"Action, Comedy, Drama","2013","Sanjay Dutt, Prachi Desai, Prakash Raj","Policegiri","K.S. Ravikumar",827,"141 min "
"Action, Thriller","2013","Siddharth, Kay Kay Menon, Ashrita Shetty","Udhayam NH4","M.S. Manimaran",828,"155 min "
"Action, Drama","2013","Corbin Allred, Maclain Nelson, Nikita Bogolyubov","The Saratov Approach","Garrett Batty",829,"107 min "
"Action, Comedy, Drama","2013","Micah Brock, Katelyn Brooke, Narayana Cabral","Slug Street Scrappers: Beat Em Up","Micah Brock",830,"79 min "
"Action, Comedy, Drama","2013","Jay Chou, Eric Tsang, Xueqi Wang","The Rooftop","Jay Chou",831,"120 min "
"Action, Adventure","2013","Tottempudi Gopichand, Tapsee Pannu, Shakti Kapoor","Sahasam","Chandra Sekhar Yeleti",832,"150 min "
"Action, Adventure","2013","Tottempudi Gopichand, Tapsee Pannu, Shakti Kapoor","Sahasam","Chandra Sekhar Yeleti",833,"150 min "
"Action, Drama","2013","Marvin Baldwin Jr., Amelia B., Kristy Butler","Subspiral","Alton Claude",834,"88 min "
"Action, Western","2013","Dan Beck, Christopher Bowman, Graye Bumgardner","Billy the Kid","Christopher Forbes",835,"80 min "
"Action","2013","Ching Wan Lau, Louis Koo, Angelica Lee","Out of Inferno","Oxide Pang Chun",836,"107 min "
"Action, Crime, Drama","2013","Ching Wan Lau, Louis Koo, Nick Cheung","The White Storm","Benny Chan",837,"140 min "
"Action, Drama, Thriller","2013","Anthony Roberts, Jamie Nash, Daniel Poli","Mistaken","Anthony Roberts",838,"75 min "
"Action, Crime, Drama","2013","Artyom Bystrov, Vilma Kutaviciute, Aleksey Mantsygin","Break Loose","Aleksey Uchitel",839,"85 min "
"Action, Comedy, Drama","2013","Ragaa Al-Giddawy, Bousy, Nabil Eissa","Tattah","Sameh Abdelaziz",840,"115 min "
"Action, Comedy, Drama","2013","Ragaa Al-Giddawy, Bousy, Nabil Eissa","Tattah","Sameh Abdelaziz",841,"115 min "
"Action, Crime","2013","Hyo-ju Han, Kyung Jin, Woo-sung Jung","Cold Eyes","Ui-seok Jo",842,"119 min "
"Action, Thriller","2013","Yun-seok Kim, Jin-woong Jo, Hyeong-seong Jang","Hwayi: A Monster Boy","Joon-Hwan Jang",843,"126 min "
"Action, Crime, Thriller","2013","Duek-mun Choi, Jin-ho Choi, Jung-woo Ha","The Terror Live","Byeong-woo Kim",844,"97 min "
"Action, Crime, Drama","2013","Vladislav Abashin, Aleksey Ignatev, Vladimir Lukyanchikov","Slide","Anton Rozenberg",845,"117 min "
"Action, Adventure, Drama","2013","Carina Lau, Chien Sheng, Mark Chao","Young Detective Dee: Rise of the Sea Dragon","Hark Tsui",846,"134 min "
"Action, Drama, Sci-Fi","2013","Mason Jendel, Christian Reyes, Ambar Soto Rivera","Last Son of Krypton","Shaheer Naqvi",847,"52 min "
"Action, Thriller","2013","Denis Lituyev, Erbulat Toguzakov, Aisulu Azimbayeva","Joker","Talgad Zhanibekov",848,"94 min "
"Action, Drama","2013","Nick Cheung, Eddie Peng, Singh Hartihan Bitto","Unbeatable","Dante Lam",849,"122 min "
"Action","2013","Ye Jianwei, Chen Ke, Liu Ruicheng","Shaolin Warrior","Dou Xiao",850,"92 min "
"Action, Crime, Drama","2013","Mayuko Iwasa, Minehiro Kinomoto, Nao Nagasawa","009-1: The End of the Beginning","Koichi Sakamoto",851,"82 min "
"Action, Drama, Fantasy","2013","Jawed El Berni, Don Ferguson, David Ismalone","Mystic Blade","David Ismalone",852,"80 min "
"Action, Adventure, Comedy","2013","Kyung-gu Sol, So-ri Moon, Daniel Henney","The Spy: Undercover Operation","Lee Seung-Joon-I",853,"121 min "
"Action, Drama","2013","Ikranagara, Christine Hakim, Agus Kuncoro","The Clerics","Rako Prijanto",854,"136 min "
"Action, Adventure, Sci-Fi","2013","James Carolus, Elizabeth V. Costanzo, Marie DeLorenzo","Empire of the Apes","Mark Polonia",855,"79 min "
"Action, Comedy, Romance","2013","Amerul Affendi, Zul Ariffin, Sharul Mohd Safuan Arith","Bikers Kental","Mohd Helmi Yusof",856,"97 min "
"Action, Comedy, Romance","2013","Amerul Affendi, Zul Ariffin, Sharul Mohd Safuan Arith","Bikers Kental","Mohd Helmi Yusof",857,"97 min "
"Action, Drama, Mystery","2013","Redza Minhat, Cristina Suzanne Stockstill, Harun Salim Bachik","Kil","Nik Amir Mustapha",858,"90 min "
"Action, Drama, Sci-Fi","2013","Camille Mongeau, Christian de la Cortina, Antoine Bertrand","The 4 Soldiers","Robert Morin",859,"83 min "
"Action, Comedy, Drama","2013","Ananta Jalil, Afiea Nusrat Barsha, Misa Sawdagar","Nisshartho Bhalobasha: What is Love!","Ananta Jalil",860,"151 min "
"Action, Sci-Fi","2013","Dominic Purcell, Adam Beach, Gabriel Hogan","Ice Soldiers","Sturla Gunnarsson",861,"95 min "
"Action, Drama","2013","Louis Pappas, Maya Juchtman, Jim Thalman","The Last Hit","Michael Glier",862,"90 min "
"Action, Drama","2013","Louis Pappas, Maya Juchtman, Jim Thalman","The Last Hit","Michael Glier",863,"90 min "
"Action","2013","Bharath Srinivasan, Mirthika, Erica Fernandes","Ainthu Ainthu Ainthu","Sasi",864,"147 min "
"Action, Adventure, Fantasy","2013","Nadia Lanfranconi, Iren Levy, Aurelia Scheppers","The Snow Queen","Rene Perez",865,"90 min "
"Action, Drama","2013","Seung Hyun Choi, Ye-ri Han, Ho-bin Jeong","Commitment","Hong-soo Park",866,"113 min "
"Action, Comedy","2013","","Adnan sempit 3","Ismail Bob Hasim",867,"83 min "
"Action, Drama, Family","2013","Ah In Yoo, Seong-oh Kim, Yu-mi Jeong","Tough as Iron","Kwon-tae Ahn",868,"108 min "
"Action, Drama","2013","Amos Balentin, Milushka Birge, Benazir Charles","Sensei Redenshon","German Gruber Jr.",869,"110 min "
"Action, Drama, History","2013","Le Geng, Xiaoran Li, Hideo Nakaizumi","Kingdom of Conquerors","Ping Wang",870,"108 min "
"Action, Horror, Thriller","2013","Cheick Kongo, Chris Conrad, Mikayla S. Campbell","Attila","Emmanuel Itier",871,"85 min "
"Animation, Action, Horror","2013","Duane Bruce, Tara Henry, Michael Neel","Infinite Santa 8000","Michael Neel",872,"95 min "
"Action, Comedy","2013","Ai-Ai de las Alas, Marian Rivera, Roderick Paulate","Kung Fu Divas","Onat Diaz",873,"115 min "
"Action","2013","Vishal, Bharathi Rajaa, Lakshmi Menon","Pandiya Naadu","Susindran",874,"144 min "
"Action, Fantasy","2013","Xing Yu, Sung-jun Yoo, Heon Jun Nam","The Wrath of Vajra","Wing-cheong Law",875,"111 min "
"Action, Drama","2013","Oh-seong Yu, Jin-mo Ju, Woo-bin Kim","Chingu 2","Kyung-Taek Kwak",876,"124 min "
"Action, Adventure","2013","Billynaire Cruz, Kasey Ryne Mazak","Valhalla","Ben Sturgulewski",877,"64 min "
"Animation, Action","2013","Atsuko Tanaka, Mie Sonozaki, Miyuki Sawashiro","Bayonetta: Bloody Fate","Fuminori Kizaki",878,"90 min "
"Action, Comedy, Horror","2013","Maki Mizui, Takashi Nishina, Tomoya Maeno","Zombie TV","Maelie Makuno",879,"77 min "
"Action, Crime, Thriller","2013","Chen Yao, Ka Tung Lam, Andy Lau","Firestorm","Alan Yuen",880,"118 min "
"Action, Adventure","2013","Chao Deng, Yifei Liu, Anthony Chau-Sang Wong","Lawless Kingdom","Gordon Chan",881,"118 min "
"Action, Horror","2013","Rayner Bourton, Jessica Carroll, Michael Howe","Hotel Inferno","Giulio De Santi",882,"80 min "
"Action, Thriller","2013","","The Suspect","Shin-yeon Won",883,"137 min "
"Animation, Action","2013","Amitabh Bachchan, Ajay Devgn, Vidya Balan","Mahabharat","Amaan Khan",884,"105 min "
"Action, Sport","2013","Daniel Hiu Tung Chan, Mark Cheng, Shengyi Huang","High Kickers","Xie Yi",885,"93 min "
"Action, Comedy, Crime","2013","Alessandro Roja, Giampaolo Morelli, Serena Rossi","Song 'e Napule","Antonio Manetti",886,"114 min "
"Action, Drama, Romance","2013","Vivian Dawson, Yu Lin, Swan Wen","Sorry I Love You","Larry Yang",887,"107 min "
"Action, Drama","2013","Simon Yam, Suet Lam, Sam Lee","The Constable","Dennis Law",888,"96 min "
"Action, Adventure","2013","","7 Assassins","Eric Tsang",889,"103 min "
"Action","2013","","Warrior Assassin","Dou Xiao",890,"94 min "
"Action","2013","","Warrior Assassin","Dou Xiao",891,"94 min "
"Action, Drama, Thriller","2013","Stephen Dorff, Warrick Grier, Calvin Hayward","Heatstroke","Evelyn Purcell",892,"92 min "
"Action, Drama, Mystery","2013","","The Five","Yeon-Sik Jung",893,"123 min "
"Action","2013","Michael Wright, Alex Maisonette, Felipe Luciano","D'Curse","Alex Maisonette",894,"95 min "
"Animation, Action, Comedy","2012","Hilary Duff, Haylie Duff, Charlie Sheen","Foodfight!","Lawrence Kasanoff",895,"91 min "
"Action, Adventure, Fantasy","2012","Taylor Kitsch, Lynn Collins, Willem Dafoe","John Carter","Andrew Stanton",896,"132 min "
"Action, Adventure, Drama","2012","Cuba Gooding Jr., Gerald McRaney, David Oyelowo","Red Tails","Anthony Hemingway",897,"125 min "
"Action, Crime, Mystery","2012","Tom Cruise, Rosamund Pike, Richard Jenkins","Jack Reacher","Christopher McQuarrie",898,"130 min "
"Action, Fantasy, Horror","2012","Wesley Snipes, Kevin Howarth, Riley Smith","Gallowwalkers","Andrew Goth",899,"90 min "
"Action, Crime, Drama","2012","Ray Winstone, Ben Drew, Hayley Atwell","The Sweeney","Nick Love",900,"112 min "
"Action, Adventure, Fantasy","2012","Andrew Garfield, Emma Stone, Rhys Ifans","The Amazing Spider-Man","Marc Webb",901,"136 min "
"Action, Crime, Thriller","2012","Jeffrey Dean Morgan, Josie Ho, Til Schweiger","The Courier","Hany Abu-Assad",902,"99 min "
"Animation, Action, Fantasy","2012","Maria Olsen, Marshal Hilton, Conroe Brooks","The Amazing Adventures of the Living Corpse","Justin Paul Ritter",903,"88 min "
"Action, Crime, Mystery","2012","Jason Yee, Samantha Streets, Ron Yuan","The Girl from the Naked Eye","David Ren",904,"84 min "
"Action, Drama","2012","Ving Rhames, Maria Conchita Alonso, George Takei","Money Fight","Adam Boster",905,"119 min "
"Action, Adventure, Mystery","2012","Jeremy Renner, Rachel Weisz, Edward Norton","The Bourne Legacy","Tony Gilroy",906,"135 min "
"Action, Comedy, Crime","2012","Jonah Hill, Channing Tatum, Ice Cube","21 Jump Street","Phil Lord",907,"109 min "
"Action, Thriller, War","2012","Chris Hemsworth, Isabel Lucas, Josh Hutcherson","Red Dawn","Dan Bradley",908,"93 min "
"Action","2012","Russell Crowe, Cung Le, Lucy Liu","The Man with the Iron Fists","RZA",909,"95 min "
"Action, Drama, War","2012","Tim Large, Jeremy King, Robb Maus","USS Seaviper","Ralph A. Villani",910,"102 min "
"Action, Crime, Sci-Fi","2012","Joseph Gordon-Levitt, Bruce Willis, Emily Blunt","Looper","Rian Johnson",911,"119 min "
"Action, Adventure, Drama","2012","Jeremiah Sayys, Robert Picardo, Jared Young","The Legends of Nethiah","Russ Emanuel",912,"93 min "
"Action, Comedy, Sci-Fi","2012","Ben Stiller, Vince Vaughn, Jonah Hill","The Watch","Akiva Schaffer",913,"102 min "
"Action, Crime, Thriller","2012","Sylvester Stallone, Jason Momoa, Christian Slater","Bullet to the Head","Walter Hill",914,"92 min "
"Action, Crime, Thriller","2012","Charles Dance, Craig Fairbrass, Vincent Regan","St George's Day","Frank Harper",915,"109 min "
"Action, Sci-Fi","2012","Karl Urban, Olivia Thirlby, Lena Headey","Dredd","Pete Travis",916,"95 min "
"Action, Thriller","2012","Henry Cavill, Bruce Willis, Sigourney Weaver","The Cold Light of Day","Mabrouk El Mechri",917,"93 min "
"Action, Adventure, Mystery","2012","Colin Farrell, Bokeem Woodbine, Bryan Cranston","Total Recall","Len Wiseman",918,"118 min "
"Action","2012","Kareena Kapoor, Saif Ali Khan, Gulshan Grover","Agent Vinod","Sriram Raghavan",919,"157 min "
"Action, Thriller","2012","Liam Neeson, Famke Janssen, Maggie Grace","Taken 2","Olivier Megaton",920,"92 min "
"Action, Adventure, Comedy","2012","Josh Hutcherson, Dwayne Johnson, Michael Caine","Journey 2: The Mysterious Island","Brad Peyton",921,"94 min "
"Action, Comedy, Sci-Fi","2012","Will Smith, Tommy Lee Jones, Josh Brolin","Men in Black 3","Barry Sonnenfeld",922,"106 min "
"Action, Horror, Sci-Fi","2012","Richard Coyle, Clive Russell, Catherine Steadman","Outpost: Black Sun","Steve Barker",923,"101 min "
"Action, Adventure","2012","Jackie Chan, Qi Shu, Xingtong Yao","Chinese Zodiac","Jackie Chan",924,"109 min "
"Action, Horror, Sci-Fi","2012","Richard Brancatisano, Xavier Samuel, Chris Betts","Bait","Kimble Rendall",925,"93 min "
"Action, Fantasy, Horror","2012","Ange Maya, Tom Cochran, Beau Nelson","Aleta: Vampire Mistress","Phil Condit",926,"89 min "
"Animation, Action","2012","JP Anderson, Asil Aceves, Jimmy Urine","Heart String Marionette","M. dot Strange",927,"122 min "
