id,name,address,city,state,zipcode,phone,rating,reviews,ranking
6765,Shine Restaurant,750 W Webster Ave,Chicago,IL,60614,(773) 296-0101,0,0,0
6766,Shinju,1375 E 53rd St,Chicago,IL,60615,(773) 966-6669,0,0,0
6767,Shinobu Restaurant,1131 W Bryn Mawr Ave,Chicago,IL,60660,(773) 334-9062,0,0,0
6768,Shiraz Restaurant,4425 W Montrose Ave,Chicago,IL,60641,(773) 777-7275,0,0,0
6769,Shiroi Hana Restaurant,3242 N Clark,Chicago,IL,60657,(773) 477-1652,0,0,0
6770,Shish Kebab Inc,5100 W North Ave,Chicago,IL,60639,(773) 622-3728,0,0,0
6771,Shmendl's,166 W Washington St,Chicago,IL,60602,(312) 782-1948,0,0,0
6772,Shokolad Pastry & Cafe,2524 W Chicago Ave,Chicago,IL,60622,(773) 276-6402,0,0,0
6773,Shokran,4027 W Irving Park Rd,Chicago,IL,60641,(773) 427-9130,0,0,0
6774,Shore's Xpress,3851 S Michigan Av,Chicago,IL,60653,(773) 285-3600,0,0,0
6775,Shotay's B V D,4311 W 47th St,Chicago,IL,60632,(773) 247-5556,0,0,0
6776,Shrimp House Fish and Chicken,11623 S Halsted St,Chicago,IL,60628,(773) 928-9000,0,0,0
6777,Shrimp Shack,6601 W Archer Ave,Chicago,IL,60638,(773) 229-0700,0,0,0
6778,Shui Wah Chinese Cuisine,2162 S Archer Ave,Chicago,IL,60616,(312) 225-8811,0,0,0
6779,Shulas Steak House,301 E North Water St,Chicago,IL,60611,(312) 670-0788,0,0,0
6780,Shultz Wings & Hoage,107 E 111th St,Chicago,IL,60628,(773) 785-8817,0,0,0
6781,Siam Cafe,4712 N Sheridan Rd,Chicago,IL,60640,(773) 989-0157,0,0,0
6782,Siam Country,4637 N Damen Ave,Chicago,IL,60625,(773) 271-0700,0,0,0
6783,Siam Noodle & Rice Restaurant,4654 N Sheridan Rd,Chicago,IL,60640,(773) 769-6694,0,0,0
6784,Siam Pasta,7416 N Western Ave,Chicago,IL,60645,(773) 274-0579,0,0,0
6785,Siam Restaurant,1639 E 55th,Chicago,IL,60615,(773) 324-9296,0,0,0
6786,Siam Rice,117 N Wells St,Chicago,IL,60606,(312) 606-9999,0,0,0
6787,Siam Taste Noodles,4323 W Addison,Chicago,IL,60641,(773) 286-6020,0,0,0
6788,Siam Treasure Thai Cuisine,7152 N Harlem Ave,Chicago,IL,60631,(773) 631-5440,0,0,0
6789,Siboney Cuban Restaurant,2165 N Western Ave,Chicago,IL,60647,(773) 276-8776,0,0,0
6790,Sicily Pizza Inc,6421 S King Dr,Chicago,IL,60637,(773) 241-7774,0,0,0
6791,Sidebar Grille,221 N La Salle St,Chicago,IL,60601,(312) 739-3900,0,0,0
6792,Sidekicks,4424 W Montrose Ave,Chicago,IL,60641,(773) 545-6212,0,0,0
6793,Silby House Restaurant,3700 W Lawrence Ave,Chicago,IL,60625,(773) 583-7147,0,0,0
6794,Silk Road Jackson,216 W Jackson Blvd Lbby 5,Chicago,IL,60606,(312) 201-0775,0,0,0
6795,Silk Road Lasalle,19 S La Salle St Lbby 5,Chicago,IL,60603,(312) 558-1999,0,0,0
6796,Silk Road LaSalle (Downtown Loop),19 S La Salle,Chicago,IL,60603,(312) 558-1999,0,0,0
6797,Silvana Bar,7030 N Clark St,Chicago,IL,60626,(773) 465-8590,0,0,0
6798,Silver Cloud Supper Club,1700 N Damen Ave,Chicago,IL,60647,(773) 489-6212,0,0,0
6799,Silver Foods Inc,77 W Jackson Blvd,Chicago,IL,60604,(312) 786-9872,0,0,0
6800,Silver Palm Inc,768 N Milwaukee Ave,Chicago,IL,60642,(312) 666-9322,0,0,0
6801,Silver's Seafood Restaurant,4829 N Broadway St,Chicago,IL,60640,(773) 784-0668,0,0,0
6802,Silverspoon,710 N Rush St,Chicago,IL,60611,(312) 944-7100,0,0,0
6803,Sim & Sus Fast Foods,5038 N Clark St,Chicago,IL,60640,(773) 728-8360,0,0,0
6804,Simone's Bar,960 W 18th St,Chicago,IL,60608,(312) 666-8601,5,1,0
6805,Simple 2,442 E 75th St,Chicago,IL,60619,(773) 488-2030,0,0,0
6806,Simple Delights,6255 N Mccormick Rd,Chicago,IL,60659,(773) 267-2726,0,0,0
6807,Simply IT,2269 N Lincoln Ave,Chicago,IL,60614,(773) 248-0884,0,0,0
6808,Simply Soup Salad & Sandwiches,635 E 47th St,Chicago,IL,60653,(773) 373-3810,0,0,0
6809,Sinbad,2852 N Clark St,Chicago,IL,60657,(773) 477-0555,0,0,0
6810,Sinbad's Restaurant,921 W Belmont Ave,Chicago,IL,60657,(773) 477-6020,0,0,0
6811,Sir Chicken,3633 W 16th St,Chicago,IL,60623,(773) 521-6119,0,0,0
6812,Sistah's,2239 W 95th St,Chicago,IL,60643,(773) 445-4788,0,0,0
6813,Six Degrees Chicago,4300 N Lincoln Ave,Chicago,IL,60618,(773) 360-8406,0,0,0
6814,Sixty Five Chinese Restaurant,201 W Madison,Chicago,IL,60606,(312) 782-6565,0,0,0
6815,Sixty Five Chinese Restaurants,176 N Wells St,Chicago,IL,60606,(312) 346-6565,0,0,0
6816,Sixty Five Restaurant,225 S Canal St,Chicago,IL,60606,(312) 474-0065,0,0,0
6817,Sixty Five Seafood Restaurant,336 N Michigan Ave,Chicago,IL,60601,(312) 372-0306,0,0,0
6818,Skewerz,1560 N Damen Ave,Chicago,IL,60622,(773) 276-9805,0,0,0
6819,Skippy's Red Hots,1642 W Chicago Ave,Chicago,IL,60622,(312) 243-0310,0,0,0
6820,Sky Chop Suey,8616 S Kedzie Ave,Chicago,IL,60652,(773) 778-6970,0,0,0
6821,Sky Food,228 W Cermak Rd Unit 1,Chicago,IL,60616,(312) 842-7818,0,0,0
6822,Sky Food & Deli Store,3208 W 16th St,Chicago,IL,60623,(773) 522-2283,0,0,0
6823,Skylark Restaurant,2149 S Halsted St,Chicago,IL,60608,(312) 948-5275,0,0,0
6824,Skyway Doghouse,9480 S Ewing Av,Chicago,IL,60617,(773) 731-2000,0,0,0
6825,Smak Tak Restaurant,5961 N Elston Ave,Chicago,IL,60646,(773) 763-1123,0,0,0
6826,Smakosz Restaurant,5619 W Lawrence Ave,Chicago,IL,60630,(773) 205-1771,0,0,0
6827,Small Bar,1415 W Fullerton Ave,Chicago,IL,60614,(773) 525-2727,0,0,0
6828,Small Bar,2049 W Division St # 1,Chicago,IL,60622,(773) 772-2727,0,0,0
6829,Small Bar,2954 N Albany Ave,Chicago,IL,60618,(773) 509-9888,0,0,0
6830,Smileys Restaurant,3246 W Lawrence Ave,Chicago,IL,60625,(773) 583-1765,0,0,0
6831,Smith & Wollensky,318 N State St,Chicago,IL,60654,(312) 670-9900,0,0,0
6832,Smoke Daddy Restaurant,1804 W Division St Ste 1,Chicago,IL,60622,(773) 772-6656,0,0,0
6833,Smoked On Taylor,1519 W Taylor St,Chicago,IL,60607,(312) 850-1519,0,0,0
6834,Smokehouse At Ford City,7601 S Cicero Ave Ste 155M,Chicago,IL,60652,(773) 767-7233,0,0,0
6835,Smokey Bears,3314 W Foster Ave,Chicago,IL,60625,(773) 583-2327,0,0,0
6836,Smokey's B B Q Inc,5481 N Northwest Hwy,Chicago,IL,60630,(773) 763-2328,0,0,0
6837,Smoque BBQ,3800 N Pulaski Rd,Chicago,IL,60641,(773) 545-7427,1,1,0
6838,Smother Brothers,107 N Kedzie Ave,Chicago,IL,60612,(773) 533-3663,4,1,0
6839,Snails Thai Cuisine,1649 E 55th St,Chicago,IL,60615,(773) 667-5423,0,0,0
6840,Snappers Fish & Steak,1951 W Garfield Blvd,Chicago,IL,60636,(773) 778-7020,0,0,0
6841,Snappy's Shrimp,1901 W Irving Park Rd,Chicago,IL,60613,(773) 244-1008,0,0,0
6842,Snow Spice,4825 N Western Ave,Chicago,IL,60625,(773) 754-7660,0,0,0
6843,Snuggery Pub,222 S Riverside Plz,Chicago,IL,60606,(312) 441-9334,0,0,0
6844,So Gong Dong,3307 W Bryn Mawr Ave,Chicago,IL,60659,(773) 539-8377,0,0,0
6845,Socca Restaurant LLC,3301 N Clark St,Chicago,IL,60657,(773) 248-1155,4,1,0
6846,Sofo Bar,4923 N Clark St,Chicago,IL,60640,(773) 784-7636,0,0,0
6847,Soiree Bar Lounge,2438 N Lincoln Ave,Chicago,IL,60614,(773) 477-8880,0,0,0
6848,Sol Del Sur,3268 W Fullerton Ave,Chicago,IL,60647,(773) 384-8869,0,0,0
6849,Sola Restaurant,3868 N Lincoln Ave,Chicago,IL,60613,(773) 327-3868,0,0,0
6850,Solga Restaurant,5828 N Lincoln Ave,Chicago,IL,60659,(773) 728-0802,0,0,0
6851,Sombrero Cantina,3407 N Clark St,Chicago,IL,60657,(773) 975-5980,0,0,0
6852,Some Place Else,11043 S Ashland Ave,Chicago,IL,60643,(773) 239-4010,0,0,0
6853,Song DO Inc,4918 N Lincoln Ave,Chicago,IL,60625,(773) 878-0999,0,0,0
6854,Sonny's Barbique,7626 S Halsted St,Chicago,IL,60620,(773) 994-8264,0,0,0
6855,Sonny's Restaurant & Pizzeria,2431 N Western Ave,Chicago,IL,60647,(773) 772-1092,0,0,0
6856,Sony Submarine Inc,5124 W Chicago Ave,Chicago,IL,60651,(773) 287-8240,0,0,0
6857,Sopraffina Marketcaffe,10 N Dearborn St,Chicago,IL,60602,(312) 984-0044,0,0,0
6858,Sopraffina Marketcaffe,111 E Wacker Dr,Chicago,IL,60601,(312) 861-0200,0,0,0
6859,Sopraffina Marketcaffe,175 W Jackson Blvd,Chicago,IL,60604,(312) 583-1100,0,0,0
6860,Sopraffina Marketcaffe,200 E Randolph St,Chicago,IL,60601,(312) 729-9200,0,0,0
6861,Sopraffina Marketcaffe,222 W Adams St,Chicago,IL,60606,(312) 726-4800,0,0,0
6862,Sopranos,2901 N Sheffield Ave,Chicago,IL,60657,(773) 871-0990,0,0,0
6863,Sorrento Pizza,2743 N Harlem Ave,Chicago,IL,60707,(773) 622-6000,0,0,0
6864,Sorrento's Pizzeria & Cucina,2743 N Harlem Av,Chicago,IL,60707,(773) 622-6000,0,0,0
6865,Soul Food Unlimited,1423 W 79th St,Chicago,IL,60620,(773) 723-5185,0,0,0
6866,Soul Restaurant,1938 W Pershing Rd,Chicago,IL,60609,(773) 247-8702,0,0,0
6867,Soul Vegetarian East,203 E 75th St,Chicago,IL,60619,(773) 224-0104,0,0,0
6868,Soul Xpress,2236 E 71st St,Chicago,IL,60649,(773) 493-7685,0,0,0
6869,Soup Box,50 E Chicago Ave Apt 1W,Chicago,IL,60611,(312) 951-5900,0,0,0
6870,South China Kitchen,11631 S Halsted St,Chicago,IL,60628,(773) 568-8822,0,0,0
6871,South Coast Sushi Bar,1700 S Michigan Ave,Chicago,IL,60616,(312) 662-1700,0,0,0
6872,South Loop Club,1 E Balbo Ave,Chicago,IL,60605,(312) 427-2787,0,0,0
6873,South Water Kitchen,225 N Wabash Ave,Chicago,IL,60601,(312) 236-9300,0,0,0
6874,Southport Grocery & Cafe,3552 N Southport Av,Chicago,IL,60657,(773) 665-0100,0,0,0
6875,Southside Pizza Inc,7902 S Exchange Ave,Chicago,IL,60617,(773) 731-2618,0,0,0
6876,Southtown Sub,240 E 35th St,Chicago,IL,60616,(312) 326-1890,0,0,0
6877,Spacca Napoli,1769 W Sunnyside Ave,Chicago,IL,60640,(773) 878-2420,0,0,0
6878,Spartounta Gyros,1146 S Wabash Ave,Chicago,IL,60605,(312) 360-1301,0,0,0
6879,Spectrum Bar & Grill,233 S Halsted St,Chicago,IL,60661,(312) 715-0770,0,0,0
6880,Speedy's Restaurant,1759 W 19th St,Chicago,IL,60608,(312) 226-1408,0,0,0
6881,Spiaggia Cafe,980 N Michigan Ave Ste 200,Chicago,IL,60611,(312) 280-2750,0,0,0
6882,Spiaggia Private Dining Rooms,980 N Michigan Ave Ste 400,Chicago,IL,60611,(312) 280-3300,0,0,0
6883,Spice Island Grill,2741 W Devon Ave,Chicago,IL,60659,(773) 262-9190,0,0,0
6884,Spikers,5901 W Irving Park Rd,Chicago,IL,60634,(773) 286-8900,0,0,0
6885,Spinzer Restaurant Inc,2331 W Devon Ave,Chicago,IL,60659,(773) 338-9804,0,0,0
6886,Spirit of Chicago,600 E Grand,Chicago,IL,60611,(866) 211-3804,0,0,0
6887,Spirit of Chicago,600 E Grand Ave,Chicago,IL,60611,(312) 595-0020,0,0,0
6888,Spoon,1240 N Wells St,Chicago,IL,60610,(312) 642-5522,0,0,0
6889,Spoon Thai Restaurant,4608 N Western Ave,Chicago,IL,60625,(773) 769-1173,0,0,0
6890,Sporting Club and Grille Stretch Run,544 N La Salle Dr,Chicago,IL,60654,(312) 644-4477,0,0,0
6891,Spring A Restaurant,2039 W North Ave,Chicago,IL,60647,(773) 395-7100,0,0,0
6892,Spring World Restaurant Inc,2109 S China Pl,Chicago,IL,60616,(312) 326-9966,0,0,0
6893,Spyners,4623 N Western Ave,Chicago,IL,60625,(773) 784-8719,0,0,0
6894,Square Bar & Grill,2849 W Belmont Ave,Chicago,IL,60618,(773) 267-0123,0,0,0
6895,Squeakies,5202 W Washington Blvd,Chicago,IL,60644,(773) 261-1286,0,0,0
6896,Ssyal Ginseng House,4201 W Lawrence Ave,Chicago,IL,60630,(773) 427-5296,0,0,0
6897,Staffani Restaurant,601 N Wells St,Chicago,IL,60654,(312) 440-5200,0,0,0
6898,Stages Family Restaurant,657 W 31st St,Chicago,IL,60616,(312) 225-0396,0,0,0
6899,Stake and Crab House,2548 W Peterson Ave,Chicago,IL,60659,(773) 262-2722,0,0,0
6900,Stan's Lounge,3051 S Archer Ave,Chicago,IL,60608,(773) 847-6533,0,0,0
6901,Standard India Restaurant,917 W Belmont Ave,Chicago,IL,60657,(773) 929-1123,0,0,0
6902,Standees Restaurant,1133 W Granville Ave,Chicago,IL,60660,(773) 743-5013,0,0,0
6903,Standing Room Only Chgo,610 S Dearborn,Chicago,IL,60605,(312) 360-1776,0,0,0
6904,Standing Room Only Chicago,610 S Dearborn,Chicago,IL,60605,(312) 360-1776,0,0,0
6905,Standing Room Only Chicago,610 S Dearborn St,Chicago,IL,60605,(312) 360-1776,0,0,0
6906,Stanley's,1970 N Lincoln Ave,Chicago,IL,60614,(312) 642-0007,0,0,0
6907,Stanley's Bar,5717 W Fullerton Ave,Chicago,IL,60639,(773) 637-1326,0,0,0
6908,Stanley's Grill,1543 N Elston Ave,Chicago,IL,60642,(773) 772-0004,0,0,0
6909,Stanley's On Racine,324 S Racine Ave Ste 1,Chicago,IL,60607,(312) 433-0007,0,0,0
6910,Star East,5712 W Fullerton Ave,Chicago,IL,60639,(773) 237-8595,0,0,0
6911,Star Grill Fast Foods,1215 W Devon Ave,Chicago,IL,60660,(773) 262-1333,0,0,0
6912,Star Gyros,3400 W Roosevelt Rd Ste 1,Chicago,IL,60624,(773) 826-5500,0,0,0
6913,Star Gyros,3400 W Roosvlt Rd,Chicago,IL,60624,(773) 826-5500,0,0,0
6914,Star Lite Cafe,4821 W Armitage Ave,Chicago,IL,60639,(773) 637-3220,0,0,0
6915,Star of India Restaurant Inc.,3204 N Sheffield Ave,Chicago,IL,60657,(773) 525-2100,0,0,0
6916,Star of Siam,11 E Illinois St Fl 2,Chicago,IL,60611,(312) 670-0100,5,1,0
6917,Stardust Inc,5688 N Milwaukee Ave,Chicago,IL,60646,(773) 775-3040,0,0,0
6918,Starfruit,108 N State St Ste 0030,Chicago,IL,60602,(312) 658-1240,0,0,0
6919,Starfruit LLC,1745 W Division St,Chicago,IL,60622,(773) 395-9300,0,0,0
6920,Starfruit LLC,2142 N Halsted St,Chicago,IL,60614,(773) 868-4900,0,0,0
6921,Starling Enterprises,407 E 75th St,Chicago,IL,60619,(773) 488-9533,0,0,0
6922,Staropolska,3028 N Milwaukee Ave,Chicago,IL,60618,(773) 342-0779,0,0,0
6923,Staropolska Restaurant On Belmont,5249 W Belmont Ave,Chicago,IL,60641,(773) 736-5230,0,0,0
6924,State Restaurant & Cafe,935 W Webster Ave,Chicago,IL,60614,(773) 975-8030,0,0,0
6925,State Street Pizza Company,400 N State St,Chicago,IL,60654,(312) 624-8270,0,0,0
6926,Steak Escape,7601 S Cicero Ave Ste 1284,Chicago,IL,60652,(773) 767-8660,0,0,0
6927,Steak Express & Fries,100 W Randolph St Lowr C-17,Chicago,IL,60601,(312) 658-0130,0,0,0
6928,Steak Fish & Chicken,2 W 103rd St,Chicago,IL,60628,(773) 660-2011,0,0,0
6929,Steak-N-Egger,1174 W Cermak Rd,Chicago,IL,60608,(312) 226-5444,0,0,0
6930,Steer,5777 N Milwaukee Ave,Chicago,IL,60646,(773) 792-0222,0,0,0
6931,Stefanis Management Services,77 W Wacker Dr,Chicago,IL,60601,(312) 252-0863,0,0,0
6932,Stella's Carry Out,2200 W Irving Park Rd,Chicago,IL,60618,(773) 588-2222,0,0,0
6933,Stella's Diner,3042 N Broadway St,Chicago,IL,60657,(773) 472-9040,0,0,0
6934,Stephan's Deli,6035 W Belmont Ave,Chicago,IL,60634,(773) 622-9644,0,0,0
6935,Sterling Goss Ltd,1845 N Oakley Ave,Chicago,IL,60647,(773) 342-7100,0,0,0
6936,Steve's Pizza,7242 W Touhy Ave,Chicago,IL,60631,(773) 774-2676,0,0,0
6937,Stewart Bar B Que House,1900 W 69th St,Chicago,IL,60636,(773) 436-2469,0,0,0
6938,Sticky Rice,4018 N Western Ave,Chicago,IL,60618,(773) 588-0120,0,0,0
6939,Stir Crazy Inc,8542 S Pulaski Rd,Chicago,IL,60652,(773) 284-6500,0,0,0
6940,Stocks & Blondes Bar & Grille,36 N Wells St,Chicago,IL,60606,(312) 372-3725,0,0,0
6941,Stone Lotus,873 N Orleans St,Chicago,IL,60610,(312) 440-9680,0,0,0
6942,Stony Sub,8440 S Stony Island Ave,Chicago,IL,60617,(773) 978-4000,0,0,0
6943,Stony's Palace Cafe,8114 S Stony Island Ave,Chicago,IL,60617,(773) 978-4535,0,0,0
6944,Streetside Cafe,3201 W Armitage Ave Apt W,Chicago,IL,60647,(773) 252-9700,0,0,0
6945,Strikers Corner,4342 N Elston Ave,Chicago,IL,60641,(773) 481-2101,0,0,0
6946,Studio Seventy Nine,1004 W 79th St,Chicago,IL,60620,(773) 994-3347,0,0,0
6947,Su Casa,49 E Ontario,Chicago,IL,60611,(312) 943-4041,0,0,0
6948,Su Casa,49 E Ontario St,Chicago,IL,60611,(312) 943-4041,0,0,0
6949,Su Casa Mexican Restaurant,49 E Ontario,Chicago,IL,60611,(312) 943-4041,0,0,0
6950,Su Shi Lounge,234 W Cermak Rd,Chicago,IL,60616,(312) 326-9168,0,0,0
6951,Sub and Grill,2906 E 83rd St,Chicago,IL,60617,(773) 374-8000,0,0,0
6952,Submarine Supreme,4445 N Pulaski Rd,Chicago,IL,60630,(773) 583-4805,0,0,0
6953,Subterranean,2011 W North Ave,Chicago,IL,60647,(773) 278-6600,0,0,0
6954,Subway,1 E 83rd St,Chicago,IL,60619,(773) 723-7700,0,0,0
6955,Subway,100 W 87th St,Chicago,IL,60620,(773) 873-0816,0,0,0
6956,Subway,1000 W Washington Blvd,Chicago,IL,60607,(312) 421-9551,0,0,0
6957,Subway,1014 S Western Ave,Chicago,IL,60612,(312) 243-9727,0,0,0
6958,Subway,10319 S Pulaski Rd,Chicago,IL,60655,(773) 233-7333,0,0,0
6959,Subway,10354 S Halsted St,Chicago,IL,60628,(773) 779-0310,0,0,0
6960,Subway,1100 W Taylor St,Chicago,IL,60607,(312) 421-5074,0,0,0
6961,Subway,1110 N State St,Chicago,IL,60610,(312) 482-8030,0,0,0
6962,Subway,1118 S Kedzie Ave,Chicago,IL,60612,(773) 638-7827,0,0,0
6963,Subway,11213 S Vincennes Ave,Chicago,IL,60643,(773) 298-6280,0,0,0
6964,Subway,1129 N Western Ave,Chicago,IL,60622,(773) 276-2383,0,0,0
6965,Subway,1139 W Granville Ave,Chicago,IL,60660,(773) 465-7827,0,0,0
6966,Subway,115 E 51st St,Chicago,IL,60615,(773) 538-8030,0,0,0
6967,Subway,116 W 111th St,Chicago,IL,60628,(773) 264-5771,0,0,0
6968,Subway,11629 S Halsted St,Chicago,IL,60628,(773) 660-0777,0,0,0
6969,Subway,1168 N Clark St,Chicago,IL,60610,(312) 266-1799,0,0,0
6970,Subway,118 S Clinton St,Chicago,IL,60661,(312) 831-0170,0,0,0
6971,Subway,120 S State St,Chicago,IL,60603,(312) 425-1601,0,0,0
6972,Subway,120 W Madison St Lbby 2,Chicago,IL,60602,(312) 372-4874,0,0,0
6973,Subway,1212 S Michigan Ave,Chicago,IL,60605,(312) 588-1111,0,0,0
6974,Subway,122 S Michigan Ave Lbby 7,Chicago,IL,60603,(312) 922-0634,0,0,0
6975,Subway,124 E 35th St,Chicago,IL,60616,(312) 842-4050,0,0,0
6976,Subway,125 S Clark St Lbby 5,Chicago,IL,60603,(312) 346-8740,0,0,0
6977,Subway,1300 S Wabash Ave Ste FRNT,Chicago,IL,60605,(312) 427-5507,0,0,0
6978,Subway,1313 W Touhy Ave,Chicago,IL,60626,(773) 274-5111,0,0,0
6979,Subway,1400 E 53rd St,Chicago,IL,60615,(773) 288-8400,0,0,0
6980,Subway,1427 W Montrose Ave,Chicago,IL,60613,(773) 472-1050,0,0,0
6981,Subway,1449 E 57th St,Chicago,IL,60637,(773) 241-7827,0,0,0
6982,Subway,1501 W Madison St,Chicago,IL,60607,(312) 432-9497,0,0,0
6983,Subway,1505 E 87th St,Chicago,IL,60619,(773) 375-0579,0,0,0
6984,Subway,151 E Randolph St,Chicago,IL,60601,(312) 861-0922,0,0,0
6985,Subway,1510 N Cicero Ave,Chicago,IL,60651,(773) 772-6577,0,0,0
6986,Subway,1529 N Wells St,Chicago,IL,60610,(312) 787-9117,0,0,0
6987,Subway,1545 W Belmont Ave,Chicago,IL,60657,(773) 244-2266,0,0,0
6988,Subway,16 W Ohio St,Chicago,IL,60654,(312) 475-9210,0,0,0
6989,Subway,1608 W 59th St,Chicago,IL,60636,(773) 434-6343,0,0,0
6990,Subway,1642 E 55th St,Chicago,IL,60615,(773) 241-5001,0,0,0
6991,Subway,1656 W 119th St,Chicago,IL,60643,(773) 821-4055,0,0,0
6992,Subway,166 N Wabash Ave,Chicago,IL,60601,(312) 578-1190,0,0,0
6993,Subway,1704 N Milwaukee Ave Ste B,Chicago,IL,60647,(773) 772-4630,0,0,0
6994,Subway,1762 N Clybourn Ave,Chicago,IL,60614,(312) 335-0393,0,0,0
6995,Subway,177 N Wells St,Chicago,IL,60606,(312) 782-9291,0,0,0
6996,Subway,1818 W Montrose Ave,Chicago,IL,60613,(773) 275-1350,0,0,0
6997,Subway,1916 S State St,Chicago,IL,60616,(312) 808-1914,0,0,0
6998,Subway,1917 W Fullerton Ave,Chicago,IL,60614,(773) 384-6386,0,0,0
6999,Subway,1936 E 95th St,Chicago,IL,60617,(773) 356-9870,0,0,0
7000,Subway,1938 W Lawrence Ave,Chicago,IL,60640,(773) 506-0077,0,0,0
7001,Subway,1958 W Chicago Ave Ste 1,Chicago,IL,60622,(773) 276-4048,0,0,0
7002,Subway,1958 W Peterson Ave,Chicago,IL,60660,(773) 262-5080,0,0,0
7003,Subway,2008 N Halsted St,Chicago,IL,60614,(773) 348-5504,0,0,0
7004,Subway,201 N Clark St,Chicago,IL,60601,(312) 853-0995,0,0,0
7005,Subway,207 W 79th St,Chicago,IL,60620,(773) 783-8709,0,0,0
7006,Subway,211 W Adams St Stop 3,Chicago,IL,60606,(312) 251-1700,0,0,0
7007,Subway,211 W Huron St,Chicago,IL,60654,(312) 274-9910,0,0,0
7008,Subway,2181 N Clybourn Ave,Chicago,IL,60614,(773) 975-3535,0,0,0
7009,Subway,219 W Jackson Blvd,Chicago,IL,60606,(312) 435-9791,0,0,0
7010,Subway,226 E Ontario St,Chicago,IL,60611,(312) 266-6304,0,0,0
7011,Subway,2300 N Milwaukee Ave,Chicago,IL,60647,(773) 276-9448,0,0,0
7012,Subway,233 N Michigan Ave,Chicago,IL,60601,(312) 240-9900,0,0,0
7013,Subway,2356 W Cermak Rd,Chicago,IL,60608,(773) 254-9119,0,0,0
7014,Subway,240 E 103rd St,Chicago,IL,60628,(773) 821-5873,0,0,0
7015,Subway,2401 E 79th St,Chicago,IL,60649,(773) 734-4658,0,0,0
7016,Subway,2412 N Lincoln Ave,Chicago,IL,60614,(773) 529-0600,0,0,0
7017,Subway,2421 N Clark St,Chicago,IL,60614,(773) 529-5300,0,0,0
7018,Subway,2512 W North Ave,Chicago,IL,60647,(773) 227-8276,0,0,0
7019,Subway,2620 N Narragansett Ave Ste B8,Chicago,IL,60639,(773) 836-1580,0,0,0
7020,Subway,2754 N Clybourn Ave,Chicago,IL,60614,(773) 248-6690,0,0,0
7021,Subway,2756 W 55th St,Chicago,IL,60632,(773) 434-4524,0,0,0
7022,Subway,2800 W Irving Park Rd Ste B,Chicago,IL,60618,(773) 588-3900,0,0,0
7023,Subway,2809 N Ashland Ave,Chicago,IL,60657,(773) 549-2484,0,0,0
7024,Subway,2811 S Kedzie Ave,Chicago,IL,60623,(773) 579-1300,0,0,0
7025,Subway,2851 N Milwaukee Ave,Chicago,IL,60618,(773) 252-2320,0,0,0
7026,Subway,300 N Michigan Ave Ste 1B,Chicago,IL,60601,(312) 357-1078,0,0,0
7027,Subway,3021 N Clark St,Chicago,IL,60657,(773) 348-7020,0,0,0
7028,Subway,3025 N Pulaski Rd,Chicago,IL,60641,(773) 283-5875,0,0,0
7029,Subway,304 N Pulaski Rd,Chicago,IL,60624,(773) 533-7827,0,0,0
7030,Subway,304 W Hubbard St,Chicago,IL,60654,(312) 222-9899,0,0,0
7031,Subway,3051 N Central Ave,Chicago,IL,60634,(773) 481-6786,0,0,0
7032,Subway,309 W Monroe St,Chicago,IL,60606,(312) 332-0660,0,0,0
7033,Subway,311 S Wacker Dr,Chicago,IL,60606,(312) 663-5296,0,0,0
7034,Subway,3125 S Ashland Ave Ste 207,Chicago,IL,60608,(773) 254-4885,0,0,0
7035,Subway,315 N Dearborn St,Chicago,IL,60654,(312) 222-0505,0,0,0
7036,Subway,3154 W 103rd St,Chicago,IL,60655,(773) 881-3424,0,0,0
7037,Subway,3167 N Lincoln Ave,Chicago,IL,60657,(773) 244-2266,0,0,0
7038,Subway,319 S Jefferson St,Chicago,IL,60661,(312) 461-0377,0,0,0
7039,Subway,3205 W 63rd St,Chicago,IL,60629,(773) 434-4000,0,0,0
7040,Subway,3207 W 47th Pl,Chicago,IL,60632,(773) 247-6096,0,0,0
7041,Subway,3207 W Diversey Ave,Chicago,IL,60647,(773) 772-7827,2,1,0
7042,Subway,3235 W Addison St,Chicago,IL,60618,(773) 279-8800,0,0,0
7043,Subway,3333 W Belmont Ave,Chicago,IL,60618,(773) 478-8382,0,0,0
7044,Subway,3348 W Lawrence Ave,Chicago,IL,60625,(773) 267-6969,0,0,0
7045,Subway,335 S Franklin St,Chicago,IL,60606,(312) 987-9400,0,0,0
7046,Subway,347 N La Salle Dr,Chicago,IL,60654,(312) 661-0264,0,0,0
7047,Subway,3510 S Ashland Ave,Chicago,IL,60609,(773) 843-0444,0,0,0
7048,Subway,352 W Armitage Ave,Chicago,IL,60614,(773) 975-8334,0,0,0
7049,Subway,3538 E 118th St,Chicago,IL,60617,(773) 646-0338,0,0,0
7050,Subway,3551 N Central Ave,Chicago,IL,60634,(773) 481-2102,0,0,0
7051,Subway,3601 N Western Ave,Chicago,IL,60618,(773) 248-3614,0,0,0
7052,Subway,3620 W Irving Park Rd,Chicago,IL,60618,(773) 866-1294,0,0,0
7053,Subway,37 S La Salle St,Chicago,IL,60603,(312) 726-3132,0,0,0
7054,Subway,3776 N Clark St,Chicago,IL,60613,(773) 248-7827,0,0,0
